,0
313,"

Of the second tier candidates (those that could potentially ascend on second or third rankings on the ballots), Lisa Raitt has one of the best fiscal platforms, and she has thought through improvements to the health care system and infrastructure (not green or social pet projects)"
314,The lesson that needs to be taken from Trump is there is no longer a hard and definitive two party system in which both parties essentially propagated the interests of white controlled corporate America
315,"Do you consider the black rapper who strung up and hung a white  year old child in his music video as being a hate crime?
http://www"
316,Sounds like the pot calling the kettle black to me
317,"

Cheers!Lol I hope you say the same thing when it comes to child molestation and perversion because most convicted offenders are white males but you don't see me blaming a race for that problem"
318,no one disputes that yellow tangs and kole have increased in the closed areas
319,"Yeah, white Amerikkkans always try that dodge to ""prove"" they're not ""WAAAAY-cists"""
320,How about you allow über AND allow the yellow fee and let the free market decide
321,I never heard his father speak negatively about white people - where do you get your information from?
322,"

The irony today is that the electoral college still gives electoral parity to underpopulated and politically retrograde states , states still dominated by the politics of white racial disaffection"
323,It is so sad to think that the white males of this society are willing to stoop so low as to vote for Trump only because they want to return to the days of their supremacy over other ethnicities and gender
324,It is true that more black are killed by blacks than blues
325,"

The guy who accepted $, in a brown paper bag from a Taiwanese Billionaire, then hid on the balcony behind curtains so room service would not see him in the room where that happened"
326,You sound like a wealthy white southern plantation owner telling his black slaves that they should be happy with the fine life they were provided
327,"

CO levels haven't been this high since the Miocene and the green house effect of CO is well established"
328,does anyone listen to what agent red orange chicken lips says any more?
329,"

Tomorrow, Trudeau and Harper will be in Washington on trade discussions, Trudeau with Trump, Harper at a blue ribbon conference with Gingrich, Wilbur Ross, etc"
330,"

He continues to bleat that no black person can be successful or ever has been because of white privilege"
331," He is putting a big Liberal red blanket over them and wait for it - yes as he quickly pulls the blanket back and says ""abra kadabra"" , welfare cases!!!!!!!

Okay everyone clap because John Torry will be performing the next magic act where he waives his magic wand and brings in road tolls to help pay for the increase in welfare"
