,0
1187,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1188,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1189,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1190,He was black and white and had long floppy ears .
1191,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1192,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1193,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1194,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1195,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1196,"While he discarded his dress - coat , took a bath and donned his walking suit Mershone was in a brown study ."
1197,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1198,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1199,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1200,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1201,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1202,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1203,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1204,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1205,He was black and white and had long floppy ears .
1206,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1207,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1208,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1209,He was black and white and had long floppy ears .
1210,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1211,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1212,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1213,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1214,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1215,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1216,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1217,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1218,Jenny was a  year old girl with blond hair and blue eyes .
1219,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1220,Jenny was a  year old girl with blond hair and blue eyes .
1221,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1222,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1223,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1224,He was black and white and had long floppy ears .
1225,The khaki uniform had just enough of Oriental touch about it to distinguish it from that of a British officer .
1226,He was black and white and had long floppy ears .
1227,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1228,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1229,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1230,He was black and white and had long floppy ears .
1231,The khaki uniform had just enough of Oriental touch about it to distinguish it from that of a British officer .
1232,"While he discarded his dress - coat , took a bath and donned his walking suit Mershone was in a brown study ."
1233,"While he discarded his dress - coat , took a bath and donned his walking suit Mershone was in a brown study ."
1234,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1235,He was black and white and had long floppy ears .
1236,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1237,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1238,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1239,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1240,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1241,He was black and white and had long floppy ears .
1242,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1243,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1244,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1245,The khaki uniform had just enough of Oriental touch about it to distinguish it from that of a British officer .
1246,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1247,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1248,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1249,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1250,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1251,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1252,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1253,He was black and white and had long floppy ears .
1254,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1255,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1256,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1257,He was black and white and had long floppy ears .
1258,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1259,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1260,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1261,The khaki uniform had just enough of Oriental touch about it to distinguish it from that of a British officer .
1262,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1263,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1264,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1265,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1266,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1267,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1268,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1269,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1270,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
1271,The delicate complexion of the little nun flushed to a pretty wild - rose pink as these pupils of hers won the Colonel 's old fashioned compliments .
1272,He was black and white and had long floppy ears .
1273,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1274,"After filling his pen , Allan looked at his paper in the orange glow from the lantern set back in the desk 's right - hand corner ."
1275,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1276,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1277,Jenny was a  year old girl with blond hair and blue eyes .
1278,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1279,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1280,"The operators at the East Fishkill factory wear light nylon uniforms , light blue shoe coverings and translucent hair nets made of paper ."
1281,"Inside the box they discover artifacts belonging to Mater Lachrymarum , the last surviving member of the Three Mothers ; an ancient trio of powerful black witches ."
1282,"The Chinese , he announced , used black stones dug out of mountains as fuel ."
1283,"Several of the younger children ran to her as she came in , and stood holding fast to the folds of her black habit , staring up at the strangers , while she explained the kind of instruction given , the system , and the order reigning in each department ."
