,0
179,"ppnet.net News:- An average company using Windows XP will encounter compatibility issues with the SP update on . of its Windows XP-based PCs, says a white paper from Canada #;s AssetMetrix on-demand IT asset intelligence service."
180,"New overtime regulations for white-collar workers went into effect Monday with little hoopla at offices in the Valley. But in Washington, DC, several hundred union members protested the Fair Labor Standards "
181,James McFadden is red carded and Berti Vogts is sent to the stand as Scotland #;s World Cup qualification hopes suffer another hammer blow.
182,"The application traffic management space is getting resurfaced as vendors such as F, Radware, and Redline green-light new products with traffic compression, DoS attack protection, server-side caching, and other features aimed at simplifying and lowering the cost of network management."
183,Netflix spins the color wheel for a spell and it's a much brighter color than red.
184,JOHANNESBURG (Dow Jones)--Telkom SA Ltd (TKG) said in a statement Tuesday it welcomes the sale of a . stake in the company to a black consortium.
185,"DreamWorks Animation has an IPO with more green than its signature ogre, Shrek."
186,"MILLPOND BOTTOM, England They gathered under the pink-painted walls of the Royal Oak Inn, then marched on to this gentle vale to claim their slice of new freedom."
187,"FOXBORO, Mass. - It #;s a real blue state/green state debate, this Jets-Patriots game. On the one hand, it #;s not about the quarterbacks."
188,"LONDON: Soon the formal white skirts and tops which are a trademark for tennis, will give way to hep leather jackets, pleated gladiator-style minis and sexy knee-high boots, thanks to a new fashion range launched by tennis star Serena Williams."
189,UAL (UALAQ.OB:OTC BB - news - research) and US Airways (UAIRQ.OB:OTC BB - news - research) weighed in with hefty third-quarter losses Thursday as industry overcapacity and stratospheric fuel prices continued to generate red ink while the carriers operated 
190,"Reuters - North American wildlife species\ranging from butterflies to red fox are scrambling to adapt to\Earth's rising temperatures and may not survive, according to a\study released on Monday."
191,"Sanyo Electric, an established maker of optical drives and components, will produce both components and players for the blue-laser-based HD-DVD format, the company says."
192,"Massachusetts Attorney General Thomas F. Reilly moved yesterday to rescue nearly  Bay State businesses from an apparent telecommunications scam that bound many to pay \$, or more for a black-box device called  quot;The Matrix quot; that turned out to be worthless."
193,"Four proponents of high-definition DVD technology will invite component manufacturers to join a group set up to help speed its commercialization, while Sony has confirmed that it will use blue lasers in its next Playstation console."
194,"KUNSAN, South Korea -- The clerk in the police station gives a quizzical look to the young woman in the short green sundress. She has Korean features, but something about her manner and the sweep of her ponytail is distinctly American."
195,"Proper waste disposal in the EU has become prohibitively expensive, leading to black market dumping."
196," AGRA, India (Reuters) - Hundreds of schoolchildren gathered  outside India's Taj Mahal on Monday, releasing heart-shaped  balloons and setting free white pigeons to mark the th  birthday of the world's most famous monument to love."
197,"Women in black tank tops and white, knee-length skirts chased errant shots during Albert Costa #;s -, -, - victory over Irakli Labadze."
198,"PORTLAND, Maine - Whether its blue or spotted or stripped, the standard issue hospital gown is drafty and revealing. It's embarrassing for just about anyone who's spent a night in a medical center..."
199,Seasobed Sir Richard Branson watchers could be forgiven for thinking there was nothing left on the planet to escape the red and white Virgin logo.
200,AP - Scientists would kill possibly thousands of white perch under a project to help restore the ecological balance of East Pond in the Belgrade chain of lakes in central Maine.
201," LONDON (Reuters) - When Colin Montgomerie's final putt  plopped into the hole on the th green at Oakland Hills on  Sunday, it clinched a remarkable Ryder Cup triumph and soothed  the Scot's personal anguish."
202,TONY EASTLEY: There #;s a debate raging within the world of international soccer following last week #;s racist heckling by Spanish fans of black players in the English team.
203,"AP - More than , wriggling blue crabs, so young that their shells are still soft and see-through, are taken from gurgling tanks and dropped one at a time into coolers filled with nets. Minutes later, they are loaded onto trucks, driven to two tributaries of the Chesapeake Bay and dropped into the water."
204,"Ona giant H amp;M billboard at st Street and th Avenue in Manhattan, Karl Lagerfeld looms like a stern Inquisitor, wearing a black frock coat, white collar, dark glasses and an expression "
205,"LONDON, SEPTEMBER : Wayne Rooney might be seen in the red of anchester United for the first time on Tuesday. United manager Alex Ferguson calls him the best English player in the last  years, and hes "
206,David Beckham #;s remarkable goal in England #;s - victory over Wales has been overshadowed by the controversy over whether he picked up a second yellow card on purpose.
207,TORONTO (CP) - Stock markets were stuck in the red Monday morning as a boost of almost \$ US a barrel in the price of oil over renewed militancy in the Mideast and the possible outcome of an OPEC meeting later in the week pushed buyers to the sidelines.
208,"Just four days shy of Halloween, the moon got festive Wednesday night and turned from corpse white to pumpkin orange and then blood red during a total lunar eclipse visible from every continent on the planet, except Australia."
209,"Routemaster buses, red telephone boxes, high street bank branches - are becoming endangered species, nostalgic protests inevitably follow."
210,"So, did Robin Van Persie deserve to get a red card for his tussle with Kieran Richardson? After viewing the incident a number of times from a series of different angles and hearing the views from a raft of "
211,"Deep in the heart of Germany #;s Ruhr Valley, a column of , angry blue-collar workers and their families has taken to the streets of Bochum, waving banners and red union flags, beating drums and blowing whistles."
212,"AFP - Florida's orange production is expected to plunge  percent from a year ago in the wake of four hurricanes that lashed the state in August and September, the US Agriculture Department said."
213,"The Expos would become the Nationals with a move to Washington next season and wear red, white and blue uniforms, Major League Baseball and team officials said during a press conference."
